"lagoslakeid","nhd_long","nhd_lat","tp","tn","no2no3","chla","iws_ha","hu4_zoneid","hu12_zoneid","lake_area_ha","maxdepth","iwsla_ratio","hu12_ppt_mean","hu12_ppt_std","hu12_baseflow_mean","hu4_nitrogen_atmospheric_deposition","hu4_clay_pct","row_crop_pct","pasture_pct","ag_pct","nitrogen_fertilizer_use","phosphorus_fertilizer_use","nitrogen_livestock_manure","phosphorus_livestock_manure","nitrogen_atmospheric_deposition","n_input","p_input","wetland_potential","soil_org_carbon","clay_pct","ag","corn","developed","forage","forest","natural","nfixer","nonag","nonnatural","other.ag","other.non.ag","pasture","smallgrain","sorghum","soybeans","water","wetlands","wheat","lake_ag","lake_forest","lake_developed","lake_natural","lake_cultivated_crops","stream_ag","stream_forest","stream_developed","stream_natural","stream_cultivated_crops","buffer_ag","buffer_forest","buffer_developed","buffer_natural","buffer_cultivated_crops"
3683,-92.402279,45.429309,347,2658,26,NA,398.2869372,"HU4_29","HU12_11535",33.51178261,1.8288,11.8849821221134,804.2937,1.7862,61.215,4.781,0.8372,17.4,48.27,65.67,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,8.1070679503702,3508.37994350282,4.38944305408726,64.20986883198,21.8821569852176,4.89277534874037,21.1118051217989,23.6102435977514,30.8973558192796,21.6531334582553,35.79013116802,69.1026441807204,1.62398500936914,0.0624609618988132,19.050593379138,0,NA,0.541328336456381,6.51676035810952,0.707890901519883,NA,63.1720430107527,14.5161290322581,11.0215053763441,25.8064516129033,21.505376344086,0,0,0,0,NA,63.1720430107527,14.5161290322581,11.0215053763441,25.8064516129033,21.505376344086
7013,-88.767964,37.411646,19,NA,86.5,15.3,1293.158145,"HU4_49","HU12_1038",28.77803268,7.3152,44.9355992947604,1213.9419,2.2326,14.4556,3.8893,0,5.97,28.69,34.66,258.17301578523,43.8403220130699,40.8356551760715,13.7436653434189,9.02199907252494,308.030670033827,57.5839873564888,4.64889732036993,1728.90996774736,12.9335359024245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,-92.427425,45.468208,23,NA,NA,12.4,4209.450228,"HU4_29","HU12_11537",769.4430326,11.2776,5.47077567753909,804.2417,6.7809,60.528,4.781,0.8372,15.59,29.86,45.45,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,15.1903253958967,4484.99440038277,3.2102485370665,40.9202720300969,12.1364491390537,5.78787440312545,2.02756475184488,34.2786861525105,53.2918535667776,3.87787585009405,59.0797279699031,46.7081464332224,1.64411807263782,0.018087107509767,22.4949356098973,0.853711474461004,0.0018087107509767,1.85031109824917,15.6652438142092,3.32983649254811,0.765084647663146,1.44665461121157,53.0741410488247,27.4864376130199,71.0669077757686,0.0301386377335744,27.8624078624079,40.7862407862407,4.64373464373464,67.4938574938575,7.59213759213759,27.8624078624079,40.7862407862407,4.64373464373464,67.4938574938575,7.59213759213759
4857,-92.371385,45.321501,17,355,45,3.79,207.9854508,"HU4_29","HU12_11538",60.04110701,10.0584,3.4640509004166,797.5068,6.2602,61.1752,4.781,0.8372,7.65,16.41,24.06,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,9.29855371900826,3327.2023127877,2.54124786584241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4274,-92.744186,44.99065,65.5,2275,1225,45.8,1748.320776,"HU4_29","HU12_11554",116.9473618,5.1816,14.9496384449435,834.1125,4.209,57.1667,4.781,0.8372,7.45,10.05,17.5,25.0699599542481,5.15259035165829,25.7897632058395,5.38236672230156,5.39643291745433,56.256156077542,10.5349570739599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5211,-92.320717,45.605614,24.5,NA,NA,10.7,161.6190658,"HU4_29","HU12_11429",33.26311668,13.1064,4.85880704910542,817.2629,1.7107,61.2162,4.781,0.8372,3.29,48.19,51.48,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,10.9639463751139,2526.84453910901,3.84369158029275,36.8640148011101,7.72432932469935,7.631822386679,4.44033302497687,31.9148936170213,55.5041628122109,7.07678075855689,63.1359851988899,44.4958371877891,2.72895467160037,0.0925069380203515,19.3339500462535,0,NA,2.63644773358002,21.1840888066605,2.31267345050879,NA,30.2931596091205,45.2768729641693,21.4983713355049,48.2084690553745,NA,0,0,0,0,NA,30.2931596091205,45.2768729641693,21.4983713355049,48.2084690553745,NA
4927,-92.695838,45.017952,54,2380,1540,23.4,4218.592655,"HU4_29","HU12_11554",68.6398614,5.4864,61.4598073037484,834.1125,4.209,57.1667,4.781,0.8372,20.07,28.68,48.75,25.0699599542481,5.15259035165829,25.7897632058395,5.38236672230156,5.39643291745433,56.256156077542,10.5349570739599,0.179118581942098,3804.53468757508,7.01936751187583,57.2399570716104,6.8790639927611,10.241787841165,2.33580943161971,30.2329496433156,32.5182550872246,7.77550977462595,42.7600429283896,67.4817449127754,1.794995896551,0.0904863113149976,40.5631194629743,0.227267944698133,NA,5.43970034300625,2.06645483049599,0.12836430209802,0.227267944698133,5.01618122977347,87.378640776699,4.0453074433657,90.9385113268608,0.323624595469256,53.9422657424014,31.3769450773183,6.72112075233894,39.3366135052596,23.154297348393,53.9422657424014,31.3769450773183,6.72112075233894,39.3366135052596,23.154297348393
4994,-92.524032,45.402722,19,NA,NA,7.36,1618.556634,"HU4_29","HU12_11538",317.834442,14.0208,5.0924519816515,797.5068,6.2602,61.1752,4.781,0.8372,22.05,39.6,61.65,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,2.95592733628816,3324.74149515817,4.05142117267705,53.6817653890825,16.8826945412311,7.34959349593496,8.22764227642276,21.6585365853659,38.9686411149826,11.6469221835075,46.3182346109175,61.0313588850174,3.9581881533101,0.0232288037166086,18.7270615563299,2.49012775842044,0.00464576074332172,3.41927990708479,16.5574912891986,0.72938443670151,2.46225319396051,8.47880299251871,65.9185369908563,22.5270157938487,68.9941812136326,1.24688279301746,0,0,0,0,NA,8.47880299251871,65.9185369908563,22.5270157938487,68.9941812136326,1.24688279301746
5380,-92.204921,45.322485,138.5,2099.5,259.5,56.6,1183.308282,"HU4_29","HU12_11533",92.82411596,7.9248,12.7478540437693,814.8193,3.0761,61.3188,4.781,0.8372,12.62,50.55,63.17,28.7475347522624,5.90843664963128,29.5729277336503,6.17191948775193,4.27647706396858,62.5969395498813,12.0803561373832,30.8189444072565,5586.62503624182,6.12090363770902,59.3736775285654,5.15587529976019,7.40584003385527,9.51474114825786,23.790379461137,33.2204824375793,15.6580617858654,40.6263224714346,66.7795175624207,4.46466356326703,0.0634786288616166,33.8623219071801,0.22570179150797,NA,6.15037381859219,7.64564818733249,1.72097616024827,0.22570179150797,28.0334728033473,10.2510460251046,43.9330543933054,28.0334728033473,2.51046025104602,67.3887587822014,12.8220140515223,4.80093676814988,27.8103044496487,18.7939110070258,67.3887587822014,12.8220140515223,4.80093676814988,27.8103044496487,18.7939110070258
1806,-92.538825,45.287943,18,NA,NA,5.395,38.92485984,"HU4_29","HU12_11540",15.76785695,2.1336,2.46862081279853,788.3237,8.6303,57.9091,4.781,0.8372,30.88,6.68,37.56,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,5.44572627163083,2373.03849679193,4.1849166681961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5328,-92.353923,45.346355,50,NA,NA,16.55,18185.85399,"HU4_29","HU12_11535",244.624781,5.4864,74.3418304378574,804.2937,1.7862,61.215,4.781,0.8372,18.32,27.64,45.96,30.6206126121961,6.29340746436782,31.4997849987576,6.57405782223614,4.15972730867467,66.2801249196284,12.867465286604,20.3398566856362,5804.49723163689,4.19939642017904,47.8249643137274,12.3262577888639,6.11416684124115,7.38571867037577,40.9269174368243,46.0608688450315,13.7103492626461,52.1750356862726,53.9391311549686,2.47830810529034,0.0409235071445623,19.1073803596397,0.200232874243037,0.0107180613950044,6.32852806914124,2.47148752076624,2.62154038029631,0.188053259021441,7.87126793330749,59.0151221403645,21.2873206669251,70.8414113997673,0.465296626599457,29.144208037825,44.7446808510638,4.19385342789598,66.6619385342789,10.4089834515366,29.144208037825,44.7446808510638,4.19385342789598,66.6619385342789,10.4089834515366
490,-92.648596,45.067009,17,719,63,5.11,1413.642125,"HU4_29","HU12_11554",149.6853797,10.668,9.44408951517661,834.1125,4.209,57.1667,4.781,0.8372,24.51,39.9,64.41,25.0699599542481,5.15259035165829,25.7897632058395,5.38236672230156,5.39643291745433,56.256156077542,10.5349570739599,1.02560995838652,2942.30207906858,5.00066323688915,48.0902146234995,24.6998908694071,4.72899236085849,0.0363768643142961,8.62131684248818,47.1807930156421,6.29319752637323,51.9097853765006,52.8192069843579,NA,0.400145507457257,17.0971262277192,0,NA,6.25682066205893,30.338304838123,7.82102582757366,NA,8.96130346232179,63.7474541751528,25.2545824847251,65.7841140529532,0.814663951120163,0,0,0,0,NA,8.96130346232179,63.7474541751528,25.2545824847251,65.7841140529532,0.814663951120163
5048,-92.338022,45.909447,15,NA,NA,3.4,695.7557464,"HU4_29","HU12_11421",394.5442368,7.3152,1.76344166637185,778.7898,3.7921,59.0357,4.781,0.8372,12.94,11.11,24.05,96.6038196866406,19.8548346371162,99.3774876004901,20.7402479013728,4.50952632243562,200.490833609566,40.595082538489,6.01800257179597,1507.83325663586,3.21618635787623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4297,-92.697946,45.053304,10,NA,NA,2.9,452.2433964,"HU4_29","HU12_10922",18.29820906,19.2024,24.7151726661932,845.4435,5.1016,58.217,4.781,0.8372,16.12,34.67,50.79,25.0699599542481,5.15259035165829,25.7897632058395,5.38236672230156,5.39643291745433,56.256156077542,10.5349570739599,0.000403162586511972,3098.00680127524,5.22847768088076,51.9410977242303,12.4115509657678,5.69898642187799,9.19869956014534,38.0952380952381,42.3599158538918,12.6984126984127,48.0589022757697,57.6400841461082,1.54905335628227,NA,25.2820807037675,0.0956205775482884,NA,3.49971313826736,4.1116848345764,0.152992924077261,NA,0,70.1754385964912,29.8245614035088,70.1754385964912,NA,0,0,0,0,NA,0,70.1754385964912,29.8245614035088,70.1754385964912,NA
5205,-92.53976,45.295969,27,NA,NA,15.1,1050.870875,"HU4_29","HU12_11540",99.0149565,7.3152,10.6132539178563,788.3237,8.6303,57.9091,4.781,0.8372,9.08,19.46,28.54,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,19.9706458870446,6596.36755831521,2.56465703616929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4306,-92.579141,45.660961,68.5,1340,10,46.1,1617.650509,"HU4_29","HU12_11524",84.29888815,8.2296,19.1894643511974,810.241,4.8686,59.6029,4.781,0.8372,11.21,34.06,45.27,76.2672314798614,15.6750869083153,78.456999684887,16.3741070774912,4.39900373932003,159.123234904068,32.0491939858065,14.9235643737436,3937.37687706234,4.4646977038159,43.4170854271357,4.52790267125099,6.27347262628934,7.10394075641365,40.3596932028564,50.309441946575,8.1195450938905,56.5829145728643,49.690558053425,0.73525522348585,0.0105792118487173,29.7963501719122,0.248611478444856,NA,1.01560433747686,5.07273208145993,4.86643745040994,0.238032266596139,32.8519855595668,31.4079422382671,20.0361010830324,47.1119133574007,4.33212996389892,34.1306824065445,41.5294604949777,6.21310966138553,59.6562079320699,10.1221911566739,34.1306824065445,41.5294604949777,6.21310966138553,59.6562079320699,10.1221911566739
4362,-92.617272,45.670771,38,1187.5,12.5,NA,505.7609723,"HU4_29","HU12_11524",132.4270622,11.8872,3.81916629348892,810.241,4.8686,59.6029,4.781,0.8372,6.67,29.72,36.39,93.6379687410036,19.2452678490226,96.3264817859064,20.1034978841316,4.49340791042302,194.457858437333,39.3487657331542,20.1759933945712,4155.80371703402,7.77437160347558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4338,-92.409411,45.312207,23,NA,NA,15.1,568.8368416,"HU4_29","HU12_11538",100.1328241,7.62,5.68082291409176,797.5068,6.2602,61.1752,4.781,0.8372,15.31,14.33,29.64,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,3.99010166342082,2754.10158801498,3.26298942556319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,-92.572396,45.215093,84,920.5,142.5,42.3,5064.730133,"HU4_29","HU12_11542",453.3009204,8.5344,11.1729976822699,803.5865,6.4454,57,4.781,0.8372,22.86,26.15,49.01,29.9934856300972,6.16451501926123,30.8546520827961,6.43941750349345,4.31751102689569,65.165648739789,12.6039325227547,9.50769987219964,3603.07582666121,2.989975012512,52.5491624180626,0.254916241806264,33.6853605243991,0.0364166059723234,12.8186453022578,13.7654770575382,5.02549162418063,47.4508375819374,86.2345229424618,2.03932993445011,NA,45.1930080116533,0.0728332119446468,0.0364166059723234,4.95265841223598,0.728332119446468,0.21849963583394,0.0364166059723234,3.97526501766785,50,33.2155477031802,62.809187279152,0.795053003533569,18.335635359116,47.7727900552486,3.97099447513812,77.6933701657458,7.33770718232044,18.335635359116,47.7727900552486,3.97099447513812,77.6933701657458,7.33770718232044
4278,-92.377917,45.032714,69,1519,129,25.75,1175.924084,"HU4_29","HU12_11548",47.9401111,6.4008,24.5290229208501,824.4917,1.9989,57.5217,4.781,0.8372,35.16,44.37,79.53,25.0699599542481,5.15259035165829,25.7897632058395,5.38236672230156,5.39643291745433,56.256156077542,10.5349570739599,15.2819934972217,4921.58660544,8.78420879247405,71.2319693847513,18.4869002060642,6.94730644686488,8.43391227553724,16.5513688548719,21.8207241683839,12.8274948483956,28.7680306152487,78.1792758316161,1.36885487194583,0.0588754783632617,38.5487194583456,0.228142478657639,NA,4.3935825728584,3.36326170150132,1.84721813364734,NA,60.2061855670103,25.3608247422681,12.9896907216495,26.8041237113402,7.52577319587629,75.0961538461538,8.94230769230769,7.01923076923076,17.8846153846154,11.9230769230769,75.0961538461538,8.94230769230769,7.01923076923076,17.8846153846154,11.9230769230769
5265,-92.312612,45.941038,18,780,10,4.53,392.590048,"HU4_29","HU12_11421",161.4238001,7.0104,2.43204563240858,778.7898,3.7921,59.0357,4.781,0.8372,3.34,10.72,14.06,96.6038196866406,19.8548346371162,99.3774876004901,20.7402479013728,4.50952632243563,200.490833609566,40.595082538489,4.20413735167489,1591.38332513796,3.46115952879655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5158,-92.513248,45.453896,119,2013.5,13.5,NA,797.4385525,"HU4_29","HU12_11537",110.6003896,5.1816,7.21008809629003,804.2417,6.7809,60.528,4.781,0.8372,19.43,42.05,61.48,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,1.97466481153554,3859.1939213743,3.89513427225071,55.9132329635499,15.5507131537242,14.3819334389857,13.7083993660856,17.3236925515055,29.7048335974643,14.372028526149,44.0867670364501,70.2951664025357,5.3189381933439,0.00990491283676704,19.1561014263074,1.52535657686212,NA,0.663629160063391,11.6679873217116,0.70324881141046,1.51545166402536,19.1518467852257,28.0437756497948,48.7004103967169,32.1477428180575,4.24076607387141,0,0,0,0,NA,19.1518467852257,28.0437756497948,48.7004103967169,32.1477428180575,4.24076607387141
5120,-92.398135,45.918294,38,NA,NA,15.9,14593.56756,"HU4_29","HU12_11421",924.0633893,9.4488,15.7928208486379,778.7898,3.7921,59.0357,4.781,0.8372,4.03,7.88,11.91,96.6038196866406,19.8548346371162,99.3774876004901,20.7402479013728,4.50952632243563,200.490833609566,40.595082538489,28.1871727041298,6914.71087998365,4.5501394442717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,-92.459342,45.571029,46.5,NA,NA,39.55,1199.438676,"HU4_29","HU12_11522",155.5813495,5.7912,7.7093988441076,820.118,4.5788,59.9833,4.781,0.8372,0.55,11.19,11.74,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,23.7229137580111,5255.19246397407,3.56886271890711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4427,-92.4973,45.439707,40,NA,NA,15.55,200.0522706,"HU4_29","HU12_11537",53.2088113,6.096,3.75975831281162,804.2417,6.7809,60.528,4.781,0.8372,11.49,32.67,44.16,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,1.7884595831215,2874.21736555319,3.20660272946923,37.1204001429082,6.93104680242944,9.36048588781708,2.78670953912111,30.832440157199,53.5191139692747,10.1822079314041,62.8795998570918,46.4808860307253,1.5719899964273,0.0357270453733476,18.4351554126474,0,NA,7.39549839228296,21.5076813147553,1.14326545194712,NA,7.53880266075388,62.5277161862527,27.9379157427938,64.5232815964523,1.77383592017738,0,0,0,0,NA,7.53880266075388,62.5277161862527,27.9379157427938,64.5232815964523,1.77383592017738
4235,-91.81874,45.838189,34,410,16,9.11,5150.493135,"HU4_29","HU12_11414",458.4425238,5.1816,11.2347630675878,798.5393,10.6218,67.8434,4.781,0.8372,3.86,13.21,17.07,111.904171643106,22.999492467114,115.117139943109,24.0251396746453,4.65403396750597,231.675345553721,47.0246321417593,10.2663188250917,3972.96488520922,3.55978666441109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4548,-92.159766,45.443083,17,NA,NA,2.38,464.1193811,"HU4_29","HU12_11534",161.1152275,17.3736,2.88066738508624,814.9652,7.2648,62.0891,4.781,0.8372,10.75,26.96,37.71,28.8022530731987,5.91968282206355,29.6292171151469,6.18366717583142,4.27306644729532,62.7045366356409,12.103349997895,19.5451491443645,4234.25464871889,4.28368287916624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4776,-92.301235,45.524018,34.5,NA,NA,12.1,2928.938223,"HU4_29","HU12_11530",410.2388831,5.1816,7.13959193937753,817.7618,4.5123,60.9213,4.781,0.8372,4.43,26.02,30.45,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.1516351363485,66.5354142831581,12.9220214855353,18.6935719374475,5224.17576261199,3.00241849479298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5324,-92.415511,45.432798,46.5,1372,45.5,NA,670.9248391,"HU4_29","HU12_11535",76.84749391,3.6576,8.73060141539234,804.2937,1.7862,61.215,4.781,0.8372,11.59,21.75,33.34,30.750439597998,6.32009060529221,31.6333395488116,6.6019308802431,4.15163513634849,66.5354142831581,12.9220214855353,11.7788007948185,2952.89766830694,3.70662490340869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4546,-91.584293,45.946972,18.5,560,10,3.05,1771.005849,"HU4_29","HU12_11444",40.52260617,10.668,43.7041448314132,836.4212,19.234,68.0702,4.781,0.8372,1.38,11.75,13.13,163.348389283688,33.5727434793701,168.038412800406,35.069897846929,3.69127895282751,335.078081036922,68.6426413262991,15.5561236534066,4596.10849682015,2.72453855432672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231,-92.198159,45.613819,55,1207,18,NA,400.6981,"HU4_29","HU12_11430",54.57228647,3.048,7.34251991109582,818.7291,3.1342,62.8976,4.781,0.8372,1.04,13.44,14.48,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,22.5857358111502,4818.60607930875,4.67038169434663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,-92.049632,45.872026,22.5,600,10,9.71,1510.845377,"HU4_29","HU12_11417",158.9162683,7.3152,9.50717880027139,790.8401,3.8169,67.8289,4.781,0.8372,2.93,13.27,16.2,102.750249842482,21.1181009836092,105.700392725575,22.0598487779648,4.56757767641345,213.01822024447,43.177949761574,14.4576978318856,3004.48496035755,2.80248333638313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4444,-91.900312,45.733557,16,512,39,7.38,3485.629858,"HU4_29","HU12_11415",1017.387703,10.9728,3.4260585691392,801.9694,7.4496,69.2326,4.781,0.8372,3.89,21.14,25.03,111.904171643106,22.999492467114,115.117139943109,24.0251396746453,4.65403396750597,231.675345553721,47.0246321417593,15.0743543233807,4603.58307621173,3.78633701875976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4476,-90.135323,42.050534,80.19,1055.1,42.5,32.52,508.8136897,"HU4_59","HU12_5221",1159.385786,4.2672,0.438864867798198,914.9842,5.2489,49.0513,6.1774,8.5431,33.2,0,33.2,96.7826672708348,16.4346505599441,15.3082754046613,5.15215963205211,6.75657120836714,118.847513883863,21.5868101919962,39.572001707213,954.723187077114,2.71490862672964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2088,-92.538181,45.74787,36,NA,NA,15.95,2153.744629,"HU4_29","HU12_11520",79.11233735,7.0104,27.2238781098281,814.8349,7.2078,58.2564,4.781,0.8372,10.27,33.71,43.98,95.7606520996495,19.6815396984131,98.5101111686561,20.5592249890975,4.5049439874458,198.775707255751,40.2407646875105,23.7720966506772,4852.29704664025,13.8865633609569,44.6179294763173,6.38263535867022,6.33422093117082,6.13249414992334,40.1476640038732,49.0478495925119,7.59299604615509,55.3820705236827,50.9521504074881,1.839748244977,0.201726781247478,28.7904462196401,0.0161381424997983,NA,1.46050189623174,4.38554022432018,4.31291858307109,0.0121036068748487,37.7551020408164,41.1078717201166,9.7667638483965,52.4781341107871,6.85131195335277,30.588785046729,48.6168224299066,5.13084112149533,64.2803738317757,5.99065420560748,30.588785046729,48.6168224299066,5.13084112149533,64.2803738317757,5.99065420560748
5529,-92.388826,45.534521,28,NA,NA,13.3,3825.597832,"HU4_29","HU12_11531",674.4168849,13.1064,5.67245262930694,813.1021,4.2381,61,4.781,0.8372,3.23,19.57,22.8,30.750439597998,6.32009060529221,31.6333395488116,6.60193088024311,4.15163513634849,66.5354142831581,12.9220214855353,23.7112444203145,4969.97464694315,3.44625316639775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5417,-91.843706,45.913872,25,NA,NA,7.18,42044.46266,"HU4_29","HU12_11499",68.00403181,10.9728,618.264263764099,793.8088,4.2586,69.7273,4.781,0.8372,2.8,7.62,10.42,126.375675049768,25.9737983281221,130.004146016171,27.1320827451504,4.38320639710649,260.763027463046,53.1058810732725,16.0757598696179,5189.49376248348,2.59562817592054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4813,-91.351223,44.088135,154,1660,682,58,35296.38435,"HU4_55","HU12_10351",47.1920577,2.7432,747.930606763943,862.4141,4.071,73.9708,5.4091,2.1505,31.21,6.54,37.75,36.1757088242955,7.435137853935,37.2143779281901,7.76670292600788,5.02925499306918,78.4193417455548,15.2018407799429,6.52653339239158,3728.31483225765,7.41135131426953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2256,-91.865688,44.262702,108,1114,34,23.2,446.5582533,"HU4_55","HU12_10058",21.61956605,1.2192,20.6552829167448,865.1203,8.963,70.4348,5.4091,2.1505,36.63,7.94,44.57,41.564840367181,8.54275778002839,42.75824104683,8.92371643266954,5.59513132390811,89.918212737919,17.4664742126979,3.29043236828553,3211.35071699569,9.62163765681936,43.976020112164,23.1096499709921,7.56140011603171,1.95320054148134,39.1026880680719,48.4625797718043,6.92322568168633,56.023979887836,51.5374202281957,1.48907368013924,0.38677238445175,12.4153935409012,0.116031715335525,NA,5.00870237865016,4.58325275575324,4.38986656352736,NA,33.4355828220859,12.5766871165644,24.8466257668712,41.7177914110428,32.2085889570552,23.7717908082409,51.9809825673534,19.0174326465927,57.2107765451664,23.7717908082409,23.7717908082409,51.9809825673534,19.0174326465927,57.2107765451664,23.7717908082409
5118,-91.139557,42.111589,91.915,1352.05,94.15,42.16,147.6480034,"HU4_59","HU12_18929",9.09790933,5.49,16.2287837836696,926.9911,6.8868,44.3145,6.1774,8.5431,15.94,38.85,54.79,78.3860431964335,11.1821010821398,30.6140413645097,10.6216125630721,5.57318381946071,114.573268380404,21.8037136452119,0,3121.10843911463,16.7137227008224,59.2400690846287,6.73575129533679,7.65687967760507,0.921128382268279,26.5975820379965,33.1030512377663,16.580310880829,40.7599309153713,66.8969487622337,NA,NA,35.9240069084629,0,NA,15.6591824985607,5.58434081750144,0.921128382268279,NA,19.31330472103,49.3562231759656,24.4635193133047,56.2231759656652,NA,0,0,0,0,NA,19.31330472103,49.3562231759656,24.4635193133047,56.2231759656652,NA
